"""Washington, D.C."",United States,""Washington, D.C."",4140963"
Salt Lake City,United States,Utah,5780993
Salt,Spain,Catalonia,3110983
Salta,Argentina,Salta,3838233
Saltillo,Mexico,Coahuila,3988086
Salto de Pirapora,Brazil,SÃ£o Paulo,3450563
Salto,Brazil,SÃ£o Paulo,3450594
Salto,Uruguay,Salto,3440714
Saltpond,Ghana,Central,2295672
Salvador,Brazil,Bahia,3450554
SalvaleÃ³n de HigÃ¼ey,Dominican Republic,La Altagracia,3493240
Salvatierra,Mexico,Guanajuato,3988050
SalwÃ¡,Kuwait,Muá¸©ÄfazÌ§at á¸¨awallÄ«,387958
Salyan,Azerbaijan,Salyan,147271
Salzburg,Austria,Salzburg,2766824
Salzkotten,Germany,North Rhine-Westphalia,2842131
Salzwedel,Germany,Saxony-Anhalt,2842112
Sam Phran,Thailand,Nakhon Pathom,1606638
Sam Roi Yot,Thailand,Prachuap Khiri Khan,1117823
Sama,Spain,Asturias,3110962
SamÄlÅ«Å£,Egypt,Al MinyÄ,349717
SamÄlkha,India,Haryana,1257566
SamÄstipur,India,Bihar,1257551
Samal,Philippines,Central Luzon,1690664
Samal,Philippines,Davao,1690666
SamannÅ«d,Egypt,Muá¸©ÄfazÌ§at al GharbÄ«yah,349715
Samara,Russia,Samara,499099
Samarinda,Indonesia,East Kalimantan,1629001
Samarqand,Uzbekistan,Samarqand,1216265
Sambalpur,India,Odisha,1257542
Sambava,Madagascar,Sava,1056899
Sambhal,India,Uttar Pradesh,1257540
Sambir,Ukraine,Lviv,694864
SamborondÃ³n,Ecuador,Guayas,3652065
SambriÄl,Pakistan,Punjab,1166265
Samdari,India,Rajasthan,1257528
Same,East Timor,Manufahi,1937031
Same,Tanzania,Kilimanjaro,150276
Samfya,Zambia,Luapula,899274
Samho-rodongjagu,North Korea,HamgyÅng-namdo,1871484
Sammamish,United States,Washington,5809402
Samobor,Croatia,ZagrebaÄka,3191316
Samokov,Bulgaria,Sofiya,727462
Sampaloc,Philippines,Calabarzon,1690570
Sampang,Indonesia,East Java,1628899
Sampit,Indonesia,Central Kalimantan,1628884
Sampsonievskiy,Russia,Leningrad,8504965
SampuÃ©s,Colombia,Sucre,3670280
SamrÄla,India,Punjab,1257503
Samsun,Turkey,Samsun,740264
Samthar,India,Uttar Pradesh,1257498
Samtredia,Georgia,Imereti,612126
Samut Prakan,Thailand,Samut Prakan,1606590
Samut Sakhon,Thailand,Samut Sakhon,1606588
Samut Songkhram,Thailand,Samut Songkhram,1606586
San AndrÃ©s Cholula,Mexico,Puebla,3818742
San AndrÃ©s del Rabanedo,Spain,Castille and LeÃ³n,3110880
San AndrÃ©s Itzapa,Guatemala,Chimaltenango,3590529
"San AndrÃ©s,Colombia,""ArchipiÃ©lago de San AndrÃ©s, Providencia y Santa Catalina"",3670218"
San Andres Tuxtla,Mexico,Veracruz,3519907
San Angelo,United States,Texas,5530022
San Antonio de la Cal,Mexico,Oaxaca,3762770
San Antonio de Los Altos,Venezuela,Miranda,3628550
San Antonio de los BaÃ±os,Cuba,Artemisa,3540885
San Antonio del TÃ¡chira,Venezuela,TÃ¡chira,3628549
San Antonio Oeste,Argentina,Rio Negro,3837980
San Antonio TecÃ³mitl,Mexico,Mexico City,8858100
San Antonio,Chile,ValparaÃ­so,3872395
San Antonio,Paraguay,Central,3437127
San Antonio,Philippines,Central Luzon,1690313
San Antonio,Philippines,Central Luzon,1690315
San Antonio,Philippines,Central Luzon,1690321
San BartolomÃ© de Tirajana,Spain,Canary Islands,2511440
San BartolomÃ©,Spain,Canary Islands,2511447
San Benedetto del Tronto,Italy,The Marches,3168550
San Benito Abad,Colombia,Sucre,3670038
San Benito,Guatemala,PetÃ©n,3590389
San Bernardino Contla,Mexico,Tlaxcala,3530276
San Bernardino,United States,California,5391710
San Bernardo,Chile,Santiago Metropolitan,3872348
San Blas,Spain,Madrid,6544488
San Bonifacio,Italy,Veneto,3168514
San Borja,Bolivia,El Beni,3905792
San Bruno,United States,California,5391749
San Buenaventura,Mexico,Coahuila,3987500
San Buenaventura,Mexico,MÃ©xico,8858089
San Carlos de Bariloche,Argentina,Rio Negro,7647007
San Carlos del Zulia,Venezuela,Zulia,3628489
San Carlos Park,United States,Florida,4171782
San Carlos,Chile,BiobÃ­o,3872326
San Carlos,Colombia,Antioquia,3669998
San Carlos,Colombia,CÃ³rdoba,3669997
San Carlos,United States,California,5391760
San Carlos,Uruguay,Maldonado,3440696
San Carlos,Venezuela,Cojedes,3628503
San Cataldo,Italy,Sicily,2523513
San Clemente,Peru,Ica,3929768
San Clemente,United States,California,5391791
San CristÃ³bal de las Casas,Mexico,Chiapas,3519537
San CristÃ³bal Verapaz,Guatemala,Alta Verapaz,3590316
San CristÃ³bal,Dominican Republic,San CristÃ³bal,3511540
San CristÃ³bal,Venezuela,TÃ¡chira,3628473
San Cristobal,Cuba,Artemisa,3540680
San Diego,Costa Rica,Cartago,3621926
San Diego,United States,California,5391811
San Dimas,United States,California,5391891
San DonÃ  di Piave,Italy,Veneto,3168429
San Donato Milanese,Italy,Lombardy,3168414
San Felice A Cancello,Italy,Campania,6534252
San Felipe,Chile,ValparaÃ­so,3872255
San Felipe,Costa Rica,San JosÃ©,3621922
San Felipe,Mexico,Baja California,3987224
San Felipe,Mexico,Guanajuato,3987246
San Felipe,Venezuela,Yaracuy,3628423
San Fernando de Apure,Venezuela,Apure,3805673
San Fernando de Henares,Spain,Madrid,3110627
San Fernando de Monte Cristi,Dominican Republic,Monte Cristi,3493174
San Fernando del Valle de Catamarca,Argentina,Catamarca,3837702
San Fernando,Mexico,Tamaulipas,3483197
San Fernando,Philippines,Central Luzon,1690039
San Fernando,Philippines,Central Visayas,1690060
San Fernando,Philippines,Ilocos,1690033
San Fernando,Spain,Andalusia,2511388
San Fernando,Trinidad and Tobago,City of San Fernando,3573738
San Fernando,United States,California,5391945
San Francisco Acuautla,Mexico,MÃ©xico,3519290
San Francisco de MacorÃ­s,Dominican Republic,Duarte,3493146
San Francisco del RincÃ³n,Mexico,Guanajuato,3986984
San Francisco El Alto,Guatemala,TotonicapÃ¡n,3590219
San Francisco,Argentina,Cordoba,3837675
San Francisco,Costa Rica,Heredia,3621911
San Francisco,El Salvador,MorazÃ¡n,3583747
San Francisco,Philippines,Caraga,1690019
San Francisco,Philippines,Central Luzon,1689973
San Francisco,United States,California,5391959
San Gabriel,Ecuador,Carchi,3651868
San Gabriel,United States,California,5392034
San GermÃ¡n,Cuba,HolguÃ­n,3534749
San Gil,Colombia,Santander,3669808
San Giorgio a Cremano,Italy,Campania,3168309
San Giovanni in Fiore,Italy,Calabria,2523461
San Giovanni in Persiceto,Italy,Emilia-Romagna,3168239
San Giovanni la Punta,Italy,Sicily,2523460
San Giovanni Lupatoto,Italy,Veneto,3168236
San Giovanni Rotondo,Italy,Apulia,3168234
San Giovanni Valdarno,Italy,Tuscany,3168231
San Giuliano Milanese,Italy,Lombardy,3168222
San Giuseppe Vesuviano,Italy,Campania,3168209
San Ignacio de Velasco,Bolivia,Santa Cruz,3905658
San Ignacio,Belize,Cayo,3581194
San Ildefonso,Philippines,Central Luzon,1689832
San Isidro,Argentina,Buenos Aires,3428992
San Isidro,Costa Rica,San JosÃ©,3621889
San Isidro,Mexico,MÃ©xico,8858095
San Isidro,Peru,Lima region,3929631
San Isidro,Spain,Canary Islands,2511371
San Jacinto,Colombia,BolÃ­var,3669736
San Jacinto,United States,California,5392090
San Javier,Argentina,Santa Fe,3428975
San Javier,Chile,Maule,3872154
San Javier,Spain,Murcia,2511366
San JerÃ³nimo Cuatro Vientos,Mexico,MÃ©xico,8858091
San JerÃ³nimo Ixtepec,Mexico,Oaxaca,3526674
San JoaquÃ­n,Venezuela,Carabobo,3628267
San Jorge Pueblo Nuevo,Mexico,MÃ©xico,8858104
San Jorge,Argentina,Santa Fe,3837441
San JosÃ© de Guanipa,Venezuela,AnzoÃ¡tegui,3628142
San JosÃ© de JÃ¡chal,Argentina,San Juan,3837240
San JosÃ© de las Lajas,Cuba,Mayabeque,3539560
San JosÃ© de Mayo,Uruguay,San JosÃ©,3440639
San JosÃ© de Ocoa,Dominican Republic,San JosÃ© de Ocoa,3493100
San JosÃ© del Cabo,Mexico,Baja California Sur,3986172
San JosÃ© del Guaviare,Colombia,Guaviare,3828545
San JosÃ© Guadalupe Otzacatipan,Mexico,MÃ©xico,8858097
San JosÃ© Iturbide,Mexico,Guanajuato,3986088
San JosÃ© Pinula,Guatemala,Guatemala,3589977
San JosÃ©,Costa Rica,Alajuela,3621841
San JosÃ©,Costa Rica,San JosÃ©,3621849
San Jose del Monte,Philippines,Central Luzon,1689395
San Jose,Philippines,Bicol,1689498
San Jose,Philippines,Mimaropa,1689510
San Jose,United States,California,5392171
San Juan Bautista,Paraguay,Misiones,3437063
San Juan Capistrano,United States,California,5392229
San Juan de Alicante,Spain,Valencia,2511330
San Juan de Aznalfarache,Spain,Andalusia,2511329
San Juan de ColÃ³n,Venezuela,TÃ¡chira,3628060
San Juan de Dios,Costa Rica,San JosÃ©,3621804
San Juan de la Maguana,Dominican Republic,San Juan,3493081
San Juan de los Lagos,Mexico,Jalisco,3985865
San Juan de los Morros,Venezuela,GuÃ¡rico,3628053
San Juan del Cesar,Colombia,La Guajira,3669469
San Juan del RÃ­o,Mexico,QuerÃ©taro,3518692
San Juan Nepomuceno,Colombia,BolÃ­var,3669454
San Juan SacatepÃ©quez,Guatemala,Guatemala,3589885
San Juan,Argentina,San Juan,3837213
San Juan,Costa Rica,San JosÃ©,3621819
San Juan,Philippines,Metro Manila,1689286
San Juan,Puerto Rico,San Juan,4568127
San Justo,Argentina,Santa Fe,3837124
San Kamphaeng,Thailand,Chiang Mai,1150732
San Lazzaro,Italy,Emilia-Romagna,3168175
San Leandro,United States,California,5392263
San Leonardo,Philippines,Central Luzon,1689171
San Lorenzo Acopilco,Mexico,Mexico City,3827403
San Lorenzo de El Escorial,Spain,Madrid,3110458
San Lorenzo de Esmeraldas,Ecuador,Esmeraldas,3651694
San Lorenzo,Argentina,Corrientes,3428759
San Lorenzo,Honduras,Valle,3601977
San Lorenzo,Paraguay,Central,3437056
San Lorenzo,United States,California,5392281
San Lucas SacatepÃ©quez,Guatemala,SacatepÃ©quez,3589852
San Luis de la Paz,Mexico,Guanajuato,3985620
San Luis de la Paz,Mexico,Guerrero,3985621
San Luis del Palmar,Argentina,Corrientes,3428708
San Luis Obispo,United States,California,5392323
San Luis PotosÃ­,Mexico,San Luis PotosÃ­,3985606
San Luis RÃ­o Colorado,Mexico,Sonora,3985604
San Luis,Argentina,San Luis,3837056
San Luis,Cuba,Santiago de Cuba,3539093
San Luis,Philippines,Central Luzon,1689129
San Luis,United States,Arizona,5312913
San Marcelino,Philippines,Central Luzon,1689099
San Marcos,Colombia,Sucre,3669346
San Marcos,El Salvador,San Salvador,3583480
San Marcos,Guatemala,San Marcos,3589805
San Marcos,Nicaragua,Carazo,3616682
San Marcos,United States,California,5392368
San Mariano,Philippines,Davao,1689087
San Marino,San Marino,San Marino,3168070
San MartÃ­n Azcatepec,Mexico,MÃ©xico,8858092
San MartÃ­n de la Vega,Spain,Madrid,3110360
San MartÃ­n de los Andes,Argentina,Neuquen,3836951
San MartÃ­n,Argentina,Mendoza,3836992
San MartÃ­n,Colombia,Meta,3669332
San MartÃ­n,El Salvador,CuscatlÃ¡n,3583471
San Martin Texmelucan de Labastida,Mexico,Puebla,3518407
San Mateo Atenco,Mexico,Morelos,3518387
San Mateo Otzacatipan,Mexico,Morelos,3827254
San Mateo,Philippines,Cagayan Valley,1689052
San Mateo,Philippines,Calabarzon,1689056
San Mateo,United States,California,5392423
San Mateo,Venezuela,Aragua,3627968
San Mauro Torinese,Italy,Piedmont,3167978
San Miguel De Abona,Spain,Canary Islands,2511287
San Miguel de Allende,Mexico,Guanajuato,3985344
San Miguel de Cozumel,Mexico,Quintana Roo,3530103
San Miguel de Papasquiaro,Mexico,Durango,3985327
San Miguel de TucumÃ¡n,Argentina,TucumÃ¡n,3836873
San Miguel del PadrÃ³n,Cuba,La Habana,3538803
San Miguel el Alto,Mexico,Jalisco,3985323
San Miguel Xico Viejo,Mexico,MÃ©xico,3514519
San Miguel Zinacantepec,Mexico,MÃ©xico,3518221
San Miguel,Costa Rica,San JosÃ©,3621753
San Miguel,El Salvador,San Miguel,3583446
San Miguel,Philippines,Central Luzon,1688949
San Miguel,Philippines,Central Luzon,1688954
San Miguelito,Panama,PanamÃ¡,3701329
San Miniato Basso,Italy,Tuscany,3167954
San Miniato,Italy,Tuscany,3167953
San Narciso,Philippines,Central Luzon,1688912
San Nicola la Strada,Italy,Campania,6534253
San NicolÃ¡s de los Arroyos,Argentina,Buenos Aires,3836846
San NicolÃ¡s de los Garza,Mexico,Nuevo LeÃ³n,3985241
San Nicolas,Philippines,Ilocos,1688859
San Onofre,Colombia,Sucre,3669218
San Pa Tong,Thailand,Chiang Mai,1150728
San Pablo Autopan,Mexico,Morelos,3518138
San Pablo de las Salinas,Mexico,MÃ©xico,3518135
San Pablo Jocopilas,Guatemala,Suchitepeque,3589671
San Pablo,Costa Rica,Heredia,3621729
San Pablo,Philippines,Calabarzon,1688830
San Pablo,United States,California,5392508
San Paolo,Italy,Apulia,8948703
San Pascual,Philippines,Calabarzon,1688795
San Pedro Ayampuc,Guatemala,Guatemala,3589646
San Pedro de AlcÃ¡ntara,Spain,Andalusia,2511250
San Pedro de Lloc,Peru,La Libertad,3692310
San Pedro de MacorÃ­s,Dominican Republic,San Pedro de MacorÃ­s,3493032
San Pedro del Pinatar,Spain,Murcia,2511247
San Pedro Garza Garcia,Mexico,Nuevo LeÃ³n,8617692
San Pedro Madera,Mexico,Chihuahua,3996956
San Pedro SacatepÃ©quez,Guatemala,San Marcos,3589626
San Pedro Sula,Honduras,CortÃ©s,3601782
San Pedro,Argentina,Jujuy,3836772
San Pedro,Argentina,Misiones,3428577
San Pedro,Costa Rica,San JosÃ©,3621717
San Pedro,Mexico,Coahuila,3985129
San Pedro,Philippines,Calabarzon,1688749
San Pedro,United States,California,5392528
San Rafael Abajo,Costa Rica,San JosÃ©,3621659
San Rafael Arriba,Costa Rica,San JosÃ©,3621655
San Rafael Oriente,El Salvador,San Miguel,3583379
San Rafael Tlanalapan,Mexico,Puebla,8858120
San Rafael,Argentina,Mendoza,3836669
San Rafael,Costa Rica,Alajuela,3621687
San Rafael,Costa Rica,San JosÃ©,3621689
San Rafael,United States,California,5392567
San RamÃ³n de la Nueva OrÃ¡n,Argentina,Salta,3836620
San Ramon,United States,California,5392593
San Remo,Italy,Liguria,3167777
San Roque,Spain,Andalusia,2511239
San Salvador Atenco,Mexico,MÃ©xico,3517832
San Salvador de Jujuy,Argentina,Jujuy,3836564
San Salvador El Seco,Mexico,Puebla,3517831
San Salvador Tizatlalli,Mexico,MÃ©xico,8858087
San Salvador,El Salvador,San Salvador,3583361
San Salvo,Italy,Abruzzo,3167751
San SebastiÃ¡n de los Reyes,Spain,Madrid,3110040
San SebastiÃ¡n el Grande,Mexico,Jalisco,3984791
San Sebastiano,Italy,Lombardy,3167744
San Severo,Italy,Apulia,3167731
San Simon,Philippines,Central Luzon,1688425
San Tan Valley,United States,Arizona,7310164
San Vicent del Raspeig,Spain,Valencia,2511032
San Vicente Chicoloapan,Mexico,MÃ©xico,3530937
San Vicente de CaÃ±ete,Peru,Lima region,3928993
San Vicente de Moravia,Costa Rica,San JosÃ©,6612154
San Vicente de Tagua Tagua,Chile,O'Higgins,3871276
San Vicente,Argentina,Misiones,3428068
San Vicente,Chile,O'Higgins,3871286
San Vicente,Costa Rica,San JosÃ©,3621505
San Vicente,El Salvador,San Vicente,3583178
San Vicente,Philippines,Central Luzon,1687409
San Vito dei Normanni,Italy,Apulia,3167184
San,Mali,SÃ©gou,2451778
SanÄwad,India,Madhya Pradesh,1257481
Sanaa,Yemen,Sanaa,71137
Sanandaj,Iran,KordestÄn,117574
Sanarate,Guatemala,El Progreso,3590406
Sanary-sur-Mer,France,Provence-Alpes-CÃ´te d'Azur,2976258
Sanaur,India,Punjab,1257482
Sancaktepe,Turkey,Istanbul,7628420
Sanchazi,China,Jilin Sheng,2035182
Sancoale,India,Goa,1257476
Sancti SpÃ­ritus,Cuba,Sancti SpÃ­ritus,3540667
Sanctorum,Mexico,Puebla,3519531
Sand Springs,United States,Oklahoma,4550659
SandÄ±klÄ±,Turkey,Afyonkarahisar,301911
SandÄ«la,India,Uttar Pradesh,1257459
SandÅ«r,India,Karnataka,1257456
SandachÅ,Japan,HyÅgo,1853008
Sandakan,Malaysia,Sabah,1734052
Sandanski,Bulgaria,Blagoevgrad,727447
Sandbach,United Kingdom,England,2638600
Sandefjord,Norway,Vestfold,3140390
Sandnes,Norway,Rogaland,3140321
Sandomierz,Poland,ÅšwiÄ™tokrzyskie,759603
Sandown,United Kingdom,England,2638568
Sandusky,United States,Ohio,5170691
Sandviken,Sweden,GÃ¤vleborg,2680075
SandwÄ«p,Bangladesh,Chittagong,1185120
Sandy City,United States,Utah,5781061
Sandy Hills,United States,Utah,5781070
Sandy Springs,United States,Georgia,4221333
Sandyford,Ireland,Leinster,3315278
Sanford,United States,Florida,4172086
Sanford,United States,North Carolina,4490329
SangÄreddi,India,Telangana,1257431
Sangamner,India,Maharashtra,1257436
SangariÄ,India,Rajasthan,1257429
Sang-e ChÄrak,Afghanistan,Sar-e Pol,1127628
Sanger,United States,California,5392868
Sangerhausen,Germany,Saxony-Anhalt,2841693
SÅ­ngho 1-tong,North Korea,Pyongyang,1868998
Sangju,South Korea,Gyeongsangbuk-do,1837706
Sangla Hill,Pakistan,Punjab,1166146
SangmÃ©lima,Cameroon,South Province,2222230
Sangod,India,Rajasthan,1257410
SangrÅ«r,India,Punjab,1257402
Sangre Grande,Trinidad and Tobago,Sangre Grande,3573732
SanjÅ,Japan,Niigata,1852984
Sankeshwar,India,Karnataka,1257369
Sankt Augustin,Germany,North Rhine-Westphalia,2841648
Sankt Gallen,Switzerland,Saint Gallen,2658822
Sankt Ingbert,Germany,Saarland,2841590
Sankt PÃ¶lten,Austria,Lower Austria,2766429
Sankt Wendel,Germany,Saarland,2841463
SanlÃºcar de Barrameda,Spain,Andalusia,2511306
Sanming,China,Fujian,1796663
Sannicandro Garganico,Italy,Apulia,3167940
Sannois,France,ÃŽle-de-France,2976179
Sano,Japan,Tochigi,1852964
Sanok,Poland,Subcarpathian Voivodeship,759591
San-PÃ©dro,Ivory Coast,Bas-Sassandra,2282006
SansannÃ©-Mango,Togo,Savanes,2365190
Sanshui,China,Guangdong,1789273
Sant AdriÃ  de BesÃ²s,Spain,Catalonia,3110921
Sant Andreu de la Barca,Spain,Catalonia,3110885
Sant Andreu de Palomar,Spain,Catalonia,3110876
Sant Antoni de Portmany,Spain,Balearic Islands,2511448
Sant Boi de Llobregat,Spain,Catalonia,3110834
Sant Carles de la RÃ pita,Spain,Catalonia,3110821
Sant Celoni,Spain,Catalonia,3110813
Sant Cugat del VallÃ¨s,Spain,Catalonia,3110718
Sant Feliu de GuÃ­xols,Spain,Catalonia,3110643
Sant Feliu de Llobregat,Spain,Catalonia,3110642
Sant Joan DespÃ­,Spain,Catalonia,3110519
Sant Just Desvern,Spain,Catalonia,3109546
Sant MartÃ­,Spain,Catalonia,6544105
Sant Pere de Ribes,Spain,Catalonia,3110143
Sant Quirze del VallÃ¨s,Spain,Catalonia,3110101
Sant VicenÃ§ dels Horts,Spain,Catalonia,3109442
Santa Ana,El Salvador,Santa Ana,3583334
Santa Ana,Peru,Cusco,3929295
Santa Ana,Philippines,Central Luzon,1688398
Santa Ana,United States,California,5392900
Santa Anita,Mexico,Jalisco,3984680
Santa BÃ¡rbara d'Oeste,Brazil,SÃ£o Paulo,3450404
Santa BÃ¡rbara,Honduras,Santa BÃ¡rbara,3601691
Santa Barbara,Philippines,Ilocos,1688372
Santa Barbara,United States,California,5392952
Santa BrÃ­gida,Spain,Canary Islands,2511202
Santa Catalina,Philippines,Central Visayas,1688363
Santa Catarina Pinula,Guatemala,Guatemala,3589452
Santa Catarina,Mexico,Nuevo LeÃ³n,3984583
Santa CecÃ­lia,Brazil,Santa Catarina,3450376
Santa Clara,Cuba,Villa Clara,3537906
Santa Clara,United States,California,5393015
Santa Clarita,United States,California,5393049
Santa Coloma de Gramenet,Spain,Catalonia,3109981
Santa Cruz CabrÃ¡lia,Brazil,Bahia,3450288
Santa Cruz das Palmeiras,Brazil,SÃ£o Paulo,3450283
Santa Cruz de Barahona,Dominican Republic,Barahona,3492985
Santa Cruz de El Seibo,Dominican Republic,El SeÃ­bo,3492984
Santa Cruz de Juventino Rosas,Mexico,Guanajuato,4003662
Santa Cruz de la Palma,Spain,Canary Islands,2511180
Santa Cruz de la Sierra,Bolivia,Santa Cruz,3904906
Santa Cruz de Tenerife,Spain,Canary Islands,2511174
Santa Cruz del Norte,Cuba,Mayabeque,3537845
Santa Cruz del QuichÃ©,Guatemala,QuichÃ©,3589404
Santa Cruz del Sur,Cuba,CamagÃ¼ey,3537840
Santa Cruz do Capibaribe,Brazil,Pernambuco,3389652
Santa Cruz do Rio Pardo,Brazil,SÃ£o Paulo,3450272
Santa Cruz do Sul,Brazil,Rio Grande do Sul,3450269
Santa Cruz XoxocotlÃ¡n,Mexico,Oaxaca,3517517
Santa Cruz,Brazil,Rio Grande do Norte,3389673
Santa Cruz,Chile,O'Higgins,3871616
Santa Cruz,Philippines,Calabarzon,1688253
Santa Cruz,Philippines,Central Luzon,1688232
Santa Cruz,Philippines,Central Luzon,1688248
Santa Cruz,United States,California,5393052
Santa Elena de UairÃ©n,Venezuela,BolÃ­var,3627382
Santa Elena,Argentina,Entre Rios,3428359
Santa Elena,Ecuador,Santa Elena,3651438
Santa EulÃ ria des Riu,Spain,Balearic Islands,2511162
Santa FÃ© do Sul,Brazil,SÃ£o Paulo,3450232
Santa Fe de la Vera Cruz,Argentina,Santa Fe,3836277
Santa Fe Springs,United States,California,5393128
Santa Fe,United States,New Mexico,5490263
Santa Gertrudes,Brazil,SÃ£o Paulo,3450225
Santa Helena de GoiÃ¡s,Brazil,GoiÃ¡s,3450206
Santa Helena,Brazil,MaranhÃ£o,3389622
Santa InÃªs,Brazil,MaranhÃ£o,3389609
Santa Iria da AzÃ³ia,Portugal,Lisbon,2263523
Santa Isabel,Brazil,SÃ£o Paulo,3450188
Santa LucÃ­a Cotzumalguapa,Guatemala,Escuintla,3589289
Santa LucÃ­a,Argentina,San Juan,3836194
Santa LucÃ­a,Colombia,AtlÃ¡ntico,3668655
Santa LucÃ­a,Spain,Canary Islands,2511150
Santa LucÃ­a,Uruguay,Canelones,3440571
Santa Luzia,Brazil,MaranhÃ£o,3389557
Santa Luzia,Brazil,Minas Gerais,3450144
Santa MarÃ­a ChimalhuacÃ¡n,Mexico,MÃ©xico,3517270
Santa MarÃ­a de JesÃºs,Guatemala,SacatepÃ©quez,3589253
Santa MarÃ­a Totoltepec,Mexico,MÃ©xico,3827256
Santa Maria Capua Vetere,Italy,Campania,3167561
Santa Maria da VitÃ³ria,Brazil,Bahia,3450063
Santa Maria,Brazil,Rio Grande do Sul,3450083
Santa Maria,Cape Verde,Sal,3374218
Santa Maria,Philippines,Davao,1688058
Santa Maria,Philippines,Ilocos,1688017
Santa Maria,United States,California,5393180
Santa Marta,Colombia,Magdalena,3668605
Santa Monica,United States,California,5393212
Santa Paula,United States,California,5393245
Santa PerpÃ¨tua de Mogoda,Spain,Catalonia,3109689
Santa Pola,Spain,Valencia,2511102
Santa QuitÃ©ria do MaranhÃ£o,Brazil,MaranhÃ£o,3389358
Santa QuitÃ©ria,Brazil,CearÃ¡,3389361
Santa Rita do Passa Quatro,Brazil,SÃ£o Paulo,3449851
Santa Rita do SapucaÃ­,Brazil,Minas Gerais,3449847
Santa Rita,Brazil,ParaÃ­ba,3389321
Santa Rita,Venezuela,Zulia,3627186
Santa Rosa de Cabal,Colombia,Risaralda,3668454
Santa Rosa de CopÃ¡n,Honduras,CopÃ¡n,3601494
Santa Rosa de Viterbo,Brazil,SÃ£o Paulo,3449793
Santa Rosa Jauregui,Mexico,QuerÃ©taro,3983820
Santa Rosa,Argentina,La Pampa,3835994
Santa Rosa,Brazil,Rio Grande do Sul,3449822
Santa Rosa,Ecuador,El Oro,3651356
Santa Rosa,Philippines,Calabarzon,1687894
Santa Rosa,United States,California,5393287
Santa Tecla,El Salvador,La Libertad,3584257
Santa Teresa,Venezuela,Miranda,3627047
Santa VitÃ³ria do Palmar,Brazil,Rio Grande do Sul,3449747
SantafÃ©,Spain,Andalusia,2511160
Santaluz,Brazil,Bahia,3450157
Santana de ParnaÃ­ba,Brazil,SÃ£o Paulo,3449948
Santana do Ipanema,Brazil,Alagoas,3389384
Santana do Livramento,Brazil,Rio Grande do Sul,3449936
Santana do ParaÃ­so,Brazil,Minas Gerais,3449933
Santana,Brazil,AmapÃ¡,3391360
Sant'Anastasia,Italy,Campania,3167509
Santander de Quilichao,Colombia,Cauca,3668572
Santander,Spain,Cantabria,3109718
Sant'Antimo,Italy,Campania,3167419
Sant'Antonio Abate,Italy,Campania,3167393
SantarÃ©m,Brazil,ParÃ¡,3389353
SantarÃ©m,Portugal,SantarÃ©m,2263480
Santee,United States,California,5393429
Santeramo in Colle,Italy,Apulia,3167327
Santiago AtitlÃ¡n,Guatemala,SololÃ¡,3589105
Santiago de Cao,Peru,La Libertad,3692073
Santiago de Compostela,Spain,Galicia,3109642
Santiago de Cuba,Cuba,Santiago de Cuba,3536729
Santiago de las Vegas,Cuba,La Habana,3536724
Santiago de los Caballeros,Dominican Republic,Santiago,3492914
Santiago de MarÃ­a,El Salvador,UsulutÃ¡n,3583199
Santiago de QuerÃ©taro,Mexico,QuerÃ©taro,3991164
Santiago de Surco,Peru,Lima region,3928245
Santiago de Veraguas,Panama,Veraguas,3701117
Santiago del Estero,Argentina,Santiago del Estero,3835869
Santiago del Torno,Bolivia,Santa Cruz,3904666
Santiago Ixcuintla,Mexico,Nayarit,3983636
Santiago Momoxpan,Mexico,Puebla,3523061
Santiago Papasquiaro,Mexico,Durango,3983631
Santiago Pinotepa Nacional,Mexico,Oaxaca,3516926
Santiago SacatepÃ©quez,Guatemala,SacatepÃ©quez,3589101
Santiago TÃ­anguistenco,Mexico,MÃ©xico,3515679
Santiago Teyahualco,Mexico,MÃ©xico,3827596
Santiago Tulantepec,Mexico,Hidalgo,3516982
Santiago Tuxtla,Mexico,Veracruz,3516912
Santiago,Brazil,Rio Grande do Sul,3449741
Santiago,Chile,Santiago Metropolitan,3871336
Santiago,Mexico,Nuevo LeÃ³n,3983671
Santiago,Philippines,Cagayan Valley,1687801
Santo Ã‚ngelo,Brazil,Rio Grande do Sul,3449696
Santo Amaro da Imperatriz,Brazil,Santa Catarina,3449711
Santo Amaro,Brazil,Bahia,3449720
Santo AnastÃ¡cio,Brazil,SÃ£o Paulo,3449707
Santo AndrÃ©,Brazil,SÃ£o Paulo,3449701
Santo AntÃ´nio da Platina,Brazil,ParanÃ¡,3449529
Santo AntÃ´nio de Jesus,Brazil,Bahia,3449521
Santo AntÃ´nio de PÃ¡dua,Brazil,Rio de Janeiro,3449519
Santo AntÃ´nio de Posse,Brazil,SÃ£o Paulo,3449518
Santo AntÃ´nio do Amparo,Brazil,Minas Gerais,3449516
Santo AntÃ´nio do Monte,Brazil,Minas Gerais,3449500
Santo Domingo de los Colorados,Ecuador,Santo Domingo de los TsÃ¡chilas,3651297
Santo Domingo Oeste,Dominican Republic,Santo Domingo,7874116
Santo Domingo Tehuantepec,Mexico,Oaxaca,3516843
Santo Domingo,Cuba,Villa Clara,3536640
Santo Domingo,Dominican Republic,Nacional,3492908
Santo EstÃªvÃ£o,Brazil,Bahia,3449467
